"Name","trainer/epoch","val/acc","val/auc","val/cls_confmat_00","val/cls_confmat_01","val/cls_confmat_10","val/cls_confmat_11","val/loss","architecture","lr_scheduler","lr_strategy","State","Created","Runtime","Sweep","T_max","batch_size","binary_bce_from_two_logits","binary_single_logit","cal_auc_floor","cal_bootstraps","cal_ema_beta","cal_fallback","cal_init_threshold","cal_max_delta","cal_min_tp","cal_q_bounds","cal_rate_tolerance","cal_warmup_epochs","class_balance","class_counts","cls_decision","cls_loss","cls_threshold","console_epoch_log","console_iter_log","debug","debug_transforms","dropout_rate","early_terminate.min_iter","early_terminate.type","epochs","eta_min","factor","in_channels","input_shape","log_calibrated","lr","method","metric.goal","metric.name","num_classes","num_workers","parameters.T_max","parameters.architecture","parameters.batch_sizes","parameters.binary_bce_from_two_logits","parameters.binary_single_logit","parameters.cal_auc_floors","parameters.cal_bootstrapss","parameters.cal_ema_betas","parameters.cal_fallbacks","parameters.cal_init_thresholds","parameters.cal_max_deltas","parameters.cal_min_tps","parameters.cal_q_bounds","parameters.cal_rate_tolerances","parameters.cal_warmup_epochss","parameters.calibration_methods","parameters.class_balance","parameters.class_counts","parameters.cls_decision","parameters.cls_loss","parameters.cls_threshold","parameters.console_epoch_log","parameters.console_iter_log","parameters.debug","parameters.debug_transforms","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.epochs","parameters.eta_min","parameters.factors","parameters.in_channels","parameters.input_shape","parameters.log_calibrated","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.lr_schedulers","parameters.num_classes","parameters.num_workers","parameters.patiences","parameters.plateau_metric","parameters.plateau_mode","parameters.positive_index","parameters.run_cap","parameters.seed","parameters.task","parameters.threshold","parameters.two_pass_val","parameters.warmup_epochss","parameters.warmup_start_factors","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","patience","plateau_metric","plateau_mode","positive_index","program","run_cap","seed","task","threshold","two_pass_val","warmup_epochs","warmup_start_factor","weight_decay","decision_health_need_k","decision_health_tol","enable_decision_health","parameters.decision_health_need_k","parameters.decision_health_tol","parameters.enable_decision_health","parameters.patience","parameters.plateau_thresholds","plateau_threshold","base_lr","head_keys","head_lr_scale","head_multiplier","head_wd_scale","hidden_size","mlp_dim","num_heads","num_layers","optimizer","param_groups","parameters.base_lr.distribution","parameters.base_lr.max","parameters.base_lr.min","parameters.cls_thresholds","parameters.head_keys","parameters.head_lr_scale","parameters.head_multipliers","parameters.head_wd_scale","parameters.hidden_sizes","parameters.lr_strategys","parameters.mlp_dims","parameters.num_headss","parameters.num_layerss","parameters.optimizer","parameters.param_groups","parameters.param_groupss","parameters.patch_size","patch_size","opt/lr","train/loss","train/lr","trainer/iteration","val/cal_thr","val/cls_confmat","val/gt_pos_rate","val/pos_rate","val/prec","val/prec_0","val/prec_1","val/recall","val/recall_0","val/recall_1","val/threshold","val/bal_acc","val/f1","val/debug_pos_hist","val/debug_pos_max","val/debug_pos_median","val/debug_pos_min","val/debug_pos_q10","val/debug_pos_q90","val/debug_pos_rate@0.5","val/score_mean","val/score_std","val/search_threshold","ema_beta","head_logits","health_iters_warmup","health_rate_gain","health_warmup","health_warmup_max_delta","init_head_bias_from_prior","init_threshold_from_prior","parameters.ema_betas","parameters.head_keyss","parameters.head_logits","parameters.health_iters_warmup","parameters.health_rate_gain","parameters.health_warmup","parameters.health_warmup_max_delta","parameters.init_head_bias_from_prior","parameters.init_threshold_from_prior","parameters.lr_scheduler","parameters.posprob_mode","parameters.rate_tol_override","parameters.thr_hysteresiss","parameters.thr_max","parameters.thr_min","parameters.thr_min_tns","parameters.thr_min_tps","parameters.thr_posrate_max","parameters.thr_posrate_min","parameters.thr_warmup_epochs","parameters.thr_warmup_epochss","posprob_mode","rate_tol_override","thr_hysteresis","thr_max","thr_min","thr_min_tn","thr_min_tp","thr_posrate_max","thr_posrate_min","thr_warmup_epochs","val/max","val/mean","val/median","val/min","val/posprob_stats.max","val/posprob_stats.mean","val/posprob_stats.median","val/posprob_stats.min","val/posprob_stats/max","val/posprob_stats/mean","val/posprob_stats/median","val/posprob_stats/min","val/precision_macro","val/precision_pos","val/recall_macro","val/recall_pos","val/search_auc","val/search_confmat","val/search_confmat_00","val/search_confmat_01","val/search_confmat_10","val/search_confmat_11","val/search_pos_rate","calibration_method","parameters.sanity_check_loaders","parameters.tasks","sanity_check_loaders","tasks","val/base_rate","val/confmat","val/search_bal_acc","val/search_f1","val/search_prec","val/search_recall","val/search_recall_0","val/search_recall_1","val/val/auc","val/val/confmat","val/val/confmat_00","val/val/confmat_01","val/val/confmat_10","val/val/confmat_11","val/val/pos_rate","val/val/posprob_stats.max","val/val/posprob_stats.mean","val/val/posprob_stats.median","val/val/posprob_stats.min"
"icy-sweep-4","40","0.5914742451154529","0.6046593395145328","178","153","77","155","0.6906717088487413","simple_cnn","","none","finished","2025-09-05T01:19:04.000Z","5382","","40","64","false","true","0.5","25","0.2","","0.6","0.1","5","[0.1,0.9]","0.2","2","inverse","","threshold","auto","0.5","true","false","true","false","0.23894464414737465","","","40","0","0.5","1","[256,256]","true","0.000050995881307502395","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.1","0.000033688574156568453","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.000050995881307502395","0.7007693648338318","0.000050995881307502395","1640","0.506881068591458","[[178,153],[77,155]]","","","0.6006429844665139","","","0.6029338993645171","","","0.506881068591458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"polished-sweep-5","40","0.5985790408525755","0.596325138035212","204","127","99","133","0.684337317943573","simple_cnn","","none","finished","2025-09-05T01:03:40.000Z","11489","o9x9ntke","40","64","false","true","0.55","0","0.1","","0.4","0.05","10","[0.1,0.9]","0.15","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2022442382278377","","","40","0","0.3","1","[256,256]","true","0.0001590265886929739","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.1","0.000032020496468585117","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.0001590265886929739","0.6813366413116455","0.0001590265886929739","1640","0.4797396947795009","[[204,127],[99,133]]","","","0.5924028941355675","","","0.594795030732368","","","0.4797396947795009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"fluent-sweep-3","40","0.6021314387211367","0.6304823419106156","191","140","84","148","0.6819498406516181","simple_cnn","","warmcos","finished","2025-09-04T23:52:06.000Z","5211","","40","32","false","true","0.5","0","0.1","","0.6","0.05","10","[0.1,0.9]","0.12","2","inverse","","threshold","auto","0.5","true","false","true","false","0.19201568687227713","","","40","0","0.3","1","[256,256]","true","0.0002343693103842359","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.1","0.00002715322390247901","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.0002343693103842359","0.7041866779327393","0.0002343693103842359","3280","0.5129303841827653","[[191,140],[84,148]]","","","0.6042171717171717","","","0.607485154703615","","","0.5129303841827653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"lyric-sweep-2","40","0.5985790408525755","0.6340373997291384","191","140","86","146","0.6827799412939284","simple_cnn","","none","finished","2025-09-04T22:24:34.000Z","5248","","40","32","false","true","0.55","25","0.1","","0.6","0.2","10","[0.1,0.9]","0.15","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2317046120872116","","","40","0","0.5","1","[256,256]","true","0.0002583821636217052","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.2","0.000011107192548851055","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.0002583821636217052","0.7026629447937012","0.0002583821636217052","3280","0.5186877283338782","[[191,140],[86,146]]","","","0.600010098205044","","","0.6031748098760288","","","0.5186877283338782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"dauntless-sweep-4","40","0.5737122557726465","0.5742134597353892","202","129","111","121","0.6879504687256284","simple_cnn","","cosine","finished","2025-09-04T22:03:03.000Z","10814","o9x9ntke","40","32","false","true","0.5","25","0.2","","0.4","0.05","5","[0.1,0.9]","0.1","1","inverse","","threshold","auto","0.5","true","false","true","false","0.21170374945879583","","","40","0","0.3","1","[256,256]","true","0.00005101572988002937","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.2","0.00000970376607612889","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00005101572988002937","0.6946488618850708","0.00005101572988002937","3280","0.4949009233972147","[[202,129],[111,121]]","","","0.5646837060702875","","","0.565911813730597","","","0.4949009233972147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"usual-sweep-1","40","0.5737122557726465","0.6164965100531306","158","173","67","165","0.6930421392122904","simple_cnn","","none","finished","2025-09-04T20:53:56.000Z","5429","","40","64","false","true","0.55","0","0.3","","0.6","0.2","5","[0.1,0.9]","0.1","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2280450881896295","","","40","0","0.5","1","[256,256]","true","0.00019516443429885255","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.2","0.00002521981771169925","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00019516443429885255","0.7042809128761292","0.00019516443429885255","1640","0.5069408555722106","[[158,173],[67,165]]","","","0.5951939513477975","","","0.5942741431399103","","","0.5069408555722106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"lunar-sweep-3","40","0.6039076376554174","0.6091910615689133","202","129","94","138","0.6832128365834554","simple_cnn","","plateau","finished","2025-09-04T19:09:09.000Z","10416","o9x9ntke","40","32","false","true","0.55","0","0.1","","0.4","0.05","5","[0.1,0.9]","0.1","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2373923468676494","","","40","0","0.3","1","[256,256]","true","0.0002074810946008128","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.1","0.00004470870035194752","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.0002074810946008128","0.7079752683639526","0.0002074810946008128","3280","0.48558525543563513","[[202,129],[94,138]]","","","0.599643182508351","","","0.6025497447650797","","","0.48558525543563513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"smart-sweep-5","40","0.5861456483126111","0.6046593395145328","175","156","77","155","0.6907823284467062","simple_cnn","","cosine","finished","2025-09-04T18:17:17.000Z","5449","","40","64","false","true","0.5","0","0.3","","0.5","0.1","10","[0.1,0.9]","0.2","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2300145815749926","","","40","0","0.3","1","[256,256]","true","0.00005079693090658942","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.2","0.000005439192184829936","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00005079693090658942","0.7004234194755554","0.00005079693090658942","1640","0.5079313988228794","[[175,156],[77,155]]","","","0.5964183637013218","","","0.5984021773101365","","","0.5079313988228794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"radiant-sweep-4","40","0.5950266429840142","0.6048025836024586","181","150","78","154","0.6906237734688653","simple_cnn","","plateau","finished","2025-09-04T16:49:11.000Z","5279","","40","64","false","true","0.55","25","0.2","","0.4","0.05","20","[0.1,0.9]","0.1","3","inverse","","threshold","auto","0.5","true","false","true","false","0.20132180269689995","","","40","0","0.5","1","[256,256]","true","0.00004679538367380672","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000007702005396049035","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00004679538367380672","0.6993895769119263","0.00004679538367380672","1640","0.506657734866437","[[181,150],[78,154]]","","","0.6027103231050599","","","0.6053104490051047","","","0.506657734866437","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"glad-sweep-2","40","0.5808170515097691","0.5751250130221899","194","137","99","133","0.6865588890181648","simple_cnn","","plateau","finished","2025-09-04T16:04:14.000Z","11080","o9x9ntke","40","64","false","true","0.55","25","0.2","","0.5","0.1","5","[0.1,0.9]","0.2","3","inverse","","threshold","auto","0.5","true","false","true","false","0.2286569733382396","","","40","0","0.5","1","[256,256]","true","0.0000680928988654126","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000013639528837337803","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.0000680928988654126","0.6812734603881836","0.0000680928988654126","1640","0.4830380875970431","[[194,137],[99,133]]","","","0.577354316774112","","","0.5796892905510991","","","0.4830380875970431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"olive-sweep-3","40","0.5914742451154529","0.6192962808625899","173","158","72","160","0.6878867016898261","simple_cnn","","warmcos","finished","2025-09-04T15:21:02.000Z","5283","","40","32","false","true","0.55","25","0.3","","0.6","0.2","20","[0.1,0.9]","0.1","1","inverse","","threshold","auto","0.5","true","false","true","false","0.1866894378394223","","","40","0","0.5","1","[256,256]","true","0.000118556415097838","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.00000987176838809889","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.000118556415097838","0.7053524851799011","0.000118556415097838","3280","0.5019846382012191","[[173,158],[72,160]]","","","0.604633551533821","","","0.6061568913428482","","","0.5019846382012191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rate_match","","","","","","","","","","","","","","","","","","","","","","",""
"jumping-sweep-2","40","0.5808170515097691","0.6334644233774351","166","165","71","161","0.6922200388378568","simple_cnn","","cosine","finished","2025-09-04T13:52:44.000Z","5289","","40","64","false","true","0.5","25","0.3","","0.6","0.2","20","[0.1,0.9]","0.1","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2210600500717393","","","40","0","0.5","1","[256,256]","true","0.00029830970058699615","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.2","0.000008414700224502975","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00029830970058699615","0.7012283802032471","0.00029830970058699615","1640","0.519816870259397","[[166,165],[71,161]]","","","0.5971434858015583","","","0.5977380456297532","","","0.519816870259397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"smooth-sweep-1","40","0.6021314387211367","0.5899572872174185","212","119","105","127","0.684621724817488","simple_cnn","","warmcos","finished","2025-09-04T12:52:30.000Z","11492","o9x9ntke","40","64","false","true","0.55","25","0.3","","0.5","0.05","5","[0.1,0.9]","0.1","3","inverse","","threshold","auto","0.5","true","false","true","false","0.1924023218552149","","","40","0","0.5","1","[256,256]","true","0.0001245375284258426","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.2","0.00001175389539960097","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.0001245375284258426","0.6812565326690674","0.0001245375284258426","1640","0.4840073041975249","[[212,119],[105,127]]","","","0.592514939344977","","","0.5939485883946245","","","0.4840073041975249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"decent-sweep-1","40","0.5595026642984015","0.6060006250651111","148","183","65","167","0.6907800171110365","simple_cnn","","plateau","finished","2025-09-04T12:26:37.000Z","5161","","40","32","false","true","0.5","25","0.2","","0.5","0.1","10","[0.1,0.9]","0.2","1","inverse","","threshold","auto","0.5","true","false","true","false","0.19769992724715096","","","40","0","0.5","1","[256,256]","true","0.00005787739445557187","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.1","0.000030300186305748214","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00005787739445557187","0.69868403673172","0.00005787739445557187","3280","0.49577834128944825","[[148,183],[65,167]]","","","0.5859892689470154","","","0.5834787477862278","","","0.49577834128944825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"exalted-sweep-26","40","0.5914742451154529","0.6200906344410877","175","156","74","158","0.689621090888977","simple_cnn","none","","finished","2025-09-04T09:34:54.000Z","4722","","40","32","false","true","0.55","0","0.3","","0.5","0.05","5","[0.1,0.9]","0.12","1","inverse","","threshold","auto","0.5","true","false","true","false","0.20927820907843447","","","40","0","0.5","1","[256,256]","true","0.00013922468890358963","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000006412963986918779","9999","1","false","","","","","","0.0005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00013922468890358963","0.7020444273948669","0.00013922468890358963","3280","0.5085011277978795","[[175,156],[74,158]]","","","0.6029979791778579","","","0.6048676945515158","","","0.5085011277978795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"earnest-sweep-25","40","0.5843694493783304","0.6347145535993333","167","164","70","162","0.6882294747564528","simple_cnn","none","","finished","2025-09-04T06:44:43.000Z","5366","","40","64","false","true","0.55","25","0.3","","0.5","0.2","5","[0.1,0.9]","0.12","1","inverse","","threshold","auto","0.5","true","false","true","false","0.21644540579281848","","","40","0","0.3","1","[256,256]","true","0.0002938881883353822","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000007468821217712957","9999","1","false","","","","","","0.0005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0002938881883353822","0.7003936171531677","0.0002938881883353822","1640","0.5040892304101824","[[167,164],[70,162]]","","","0.6007869327741969","","","0.601403792061673","","","0.5040892304101824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"still-sweep-24","40","0.5701598579040853","0.620194811959579","155","176","66","166","0.688326444890764","simple_cnn","none","","finished","2025-09-04T05:15:53.000Z","5322","","40","32","false","true","0.55","0","0.3","","0.5","0.2","5","[0.1,0.9]","0.15","3","inverse","","threshold","auto","0.5","true","false","true","false","0.22516058236627057","","","40","0","0.3","1","[256,256]","true","0.00013005177337484545","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.00001030638810435722","9999","1","false","","","","","","0.0005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00013005177337484545","0.7031733989715576","0.00013005177337484545","3280","0.49304710797740114","[[155,176],[66,166]]","","","0.5933687915112064","","","0.5918975934993229","","","0.49304710797740114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"resilient-sweep-11","40","0.5275310834813499","0.544008490467757","157","174","92","140","0.6962750620312161","simple_cnn","plateau","","finished","2025-09-04T05:03:37.000Z","11620","f21zpkoy","40","64","false","true","0.55","25","0.1","","0.5","0.2","5","[0.1,0.9]","0.15","3","inverse","","threshold","auto","0.5","true","false","true","false","0.21404265464191696","","","40","0","0.5","1","[256,256]","true","0.00004578794394414339","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.2","0.000005097286596098992","9999","1","false","","","","","","0.0005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1178697251988133e-8","0.6954379081726074","1.1178697251988133e-8","1640","0.5043666810185184","[[157,174],[92,140]]","","","0.5381909804824393","","","0.5388842587769559","","","0.5043666810185184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rate_match","","","","","","","","","","","","","","","","","","","","","","",""
"radiant-sweep-23","40","0.566607460035524","0.6049848942598188","160","171","73","159","0.6909423900975121","simple_cnn","none","","finished","2025-09-04T03:47:05.000Z","5320","","40","32","false","true","0.55","25","0.3","","0.4","0.2","10","[0.1,0.9]","0.1","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2178654009210036","","","40","0","0.3","1","[256,256]","true","0.00004212662739087591","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.1","0.00001766281757351256","9999","1","false","","","","","","0.0005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00004212662739087591","0.6946309804916382","0.00004212662739087591","3280","0.5046338876450135","[[160,171],[73,159]]","","","0.5842567303940694","","","0.5843642566934055","","","0.5046338876450135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rate_match","","","","","","","","","","","","","","","","","","","","","","",""
"winter-sweep-22","40","0.61101243339254","0.6424757787269508","207","124","95","137","0.6777970393498739","simple_cnn","none","","finished","2025-09-04T02:19:55.000Z","5225","","40","32","false","true","0.55","0","0.3","","0.5","0.05","10","[0.1,0.9]","0.1","1","inverse","","threshold","auto","0.5","true","false","true","false","0.2205956395269927","","","40","0","0.3","1","[256,256]","true","0.00019514731153163508","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000005317378046925764","9999","1","false","","","","","","0.0001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00019514731153163508","0.708878755569458","0.00019514731153163508","3280","0.5190690174279543","[[207,124],[95,137]]","","","0.605167339067773","","","0.6079474424419211","","","0.5190690174279543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"wild-sweep-10","40","0.5577264653641207","0.5440280237524742","202","129","120","112","0.6962158878644308","simple_cnn","plateau","","finished","2025-09-04T01:49:58.000Z","11597","f21zpkoy","40","64","false","true","0.5","25","0.2","","0.5","0.2","5","[0.1,0.9]","0.15","3","inverse","","threshold","auto","0.5","true","false","true","false","0.20948651873638283","","","40","0","0.5","1","[256,256]","true","0.00004509745924365038","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000017151411742959188","9999","1","false","","","","","","0.0001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.101012188565683e-8","0.6948953866958618","1.101012188565683e-8","1640","0.5049714788387515","[[202,129],[120,112]]","","","0.5460297415015076","","","0.5465152620064591","","","0.5049714788387515","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
